,ATMP_In_F,ATMP_In_P,ATMP_In_T,BFW_F,BFW_P,BFW_T,ECON_OUT_F,ECON_OUT_P,ECON_OUT_T,FG_2_AIRPH_Fm,FG_2_AIRPH_P,FG_2_AIRPH_T,FG_2_ECON_Fm,FG_2_ECON_P,FG_2_ECON_T,FG_2_FSH_Fm,FG_2_FSH_P,FG_2_FSH_T,FG_2_PrSH_Fm,FG_2_PrSH_P,FG_2_PrSH_T,FG_2_RH_Fm,FG_2_RH_P,FG_2_RH_T,FG_PrSH_2_Mix_Fm,FG_PrSH_2_Mix_P,FG_PrSH_2_Mix_T,FG_RH_2_Mix_Fm,FG_RH_2_Mix_P,FG_RH_2_Mix_T,FSH_In_F,FSH_In_P,FSH_In_T,H0001,P0001,POWER_GROSS,PlatenSH_IN_F,PlatenSH_IN_P,PlatenSH_IN_T,PrSH_IN_F,PrSH_IN_P,PrSH_IN_T,RHT_COLD_F,RHT_COLD_P,RHT_COLD_T,RHT_HOT_F,RHT_HOT_P,RHT_HOT_T,V0001,V0002,V0003,V0004,MS_F,MS_P,MS_T
194,20584.44494,20018636.5,854.0752943,18492.54623,20761203.54,479.3733113,19037.69875,20222581.82,553.0227869,451.9617332,100401.4569,497.6813972,455.3966385,99613.41438,744.9751161,465.5181431,100047.8006,1298.405103,83.15316766,100039.2646,1117.090281,398.5449166,100587.89,1130.630295,72.18789388,100036.7254,962.7564292,385.9042893,99623.983,687.8225837,19920.21823,20157512.46,752.6700042,1799.906823,20015737.2,487640586.2,18412.9814,20155549.28,989.5343905,18595.70826,20220817.43,961.935401,17122.21832,3200135.473,577.6394508,14840.74597,2856684.817,883.85528,0.899909458,0.90134745,0.900299758,0.900074803,18595.70826,20015737.2,865
195,19088.67906,20017450.36,854.0023228,18481.76712,20759522.01,471.0867337,19412.01115,20221650.3,552.108785,454.7611932,100540.4832,499.6657122,455.9923903,99994.8011,729.6296995,462.118617,99556.01824,1299.629431,66.16046235,100492.3623,1135.848336,390.9977785,100089.7305,1124.208927,72.03501141,100568.1488,960.3319612,394.8814252,100622.1338,692.3305428,20487.53904,20155887.86,752.9320991,1894.655789,20020351.37,487649472.1,19028.80823,20155193.85,980.542196,17960.3319,20220716.65,955.4610503,17295.34566,3202109.306,581.501887,15179.49918,2856096.674,886.6137976,0.898150912,0.89949594,0.90109961,0.899361732,17960.3319,20020351.37,868
196,19630.45996,20018797.9,853.4101564,19021.05413,20760341.67,470.6389464,19519.62495,20220623.16,541.6418827,451.8238795,100290.9107,502.4032963,458.9738987,100038.4875,735.422827,452.5496934,100204.3595,1295.327677,72.587739,99773.02483,1126.883512,396.3400689,99257.68222,1120.490096,69.07860002,100680.3212,967.5460341,388.5694078,100231.842,697.7979988,17690.13816,20156201.42,754.6667628,1768.494411,20022109.62,487641053.5,19932.90409,20156133.44,983.7907539,18859.58223,20220135.64,959.0170094,17516.75627,3200690.903,575.0248645,17643.11128,2856373.93,896.1866872,0.900755373,0.89976771,0.89754589,0.899239509,18859.58223,20022109.62,860
197,19812.36744,20020034.48,860.7382946,19426.88654,20761047.37,471.7164921,16635.32147,20220495.73,549.5167805,455.7694423,100225.3431,499.0286768,455.3252693,100636.4177,733.3799289,452.3686608,99136.29302,1292.163115,72.43859916,99992.79897,1126.028812,382.7426452,100087.4615,1127.470567,72.67089665,99859.43142,957.2140036,399.5115103,99803.76126,690.135285,20858.09788,20157349.57,762.288138,1809.578661,20016696.93,487651173.9,18081.99649,20156344.58,986.3303946,20007.255,20219956.84,968.660146,15955.04007,3201563.87,581.5032406,17246.24768,2856824.908,883.0892454,0.900426336,0.900479073,0.899155861,0.899466735,20007.255,20016696.93,855
198,19343.33405,20017711.91,849.4935943,20553.9338,20758716.64,472.0609384,19198.51772,20219358.83,556.1635047,464.6979897,100497.9312,491.0328344,444.7977787,100788.4905,740.6320609,459.6195091,100122.8487,1293.331902,70.79878909,100242.5794,1132.885633,386.3900786,99958.19842,1128.513787,71.14338242,100713.5553,965.6050073,389.1252941,99644.69693,692.8892768,19247.8845,20158428.38,746.8851749,1555.408259,20016990.4,487649266.1,18038.2468,20157497.15,980.6014545,18254.37726,20220338.04,969.3258649,17168.43294,3201549.64,578.4428579,17479.92634,2856293.413,888.3537394,0.899523022,0.901137862,0.900401321,0.900904425,18254.37726,20016990.4,860
199,19627.07735,20016847.46,856.7348203,20758.96314,20760002.58,481.8085079,19074.53518,20219987.32,550.6935734,463.1208179,99810.99854,502.525157,462.8366449,100134.6646,741.5993067,463.5644525,101195.2839,1304.78974,62.61972716,99548.45142,1129.738381,391.3174643,100543.7377,1121.263121,72.39458177,99933.28143,961.0635778,383.3095136,99609.07599,697.8327119,18642.41877,20155306.83,751.4238916,1749.516005,20016949.18,487642523.6,18719.22002,20156219.59,978.832535,18300.93892,20221552.55,966.5121206,16443.67479,3201082.057,576.7629821,17303.07986,2856323.122,891.7724992,0.901438952,0.899574272,0.900071589,0.898973607,18300.93892,20016949.18,865
200,18800.96963,19817909.91,846.0312516,18439.11446,20554087.49,474.2510544,18826.60653,20018460.7,554.8484228,447.164425,100465.9251,491.698063,460.5905753,100147.699,738.4111108,461.860102,99768.57174,1303.972266,69.71604525,100442.277,1125.063208,391.5606863,99826.79393,1130.211807,71.9741287,99431.21934,974.306249,383.9062808,99867.21563,699.2493781,18626.89343,19956693.41,751.9698654,1566.309461,19815894.78,483698945,19471.96528,19954202.99,994.4779079,18465.92147,20019787.17,982.502107,17005.50899,3170404.022,587.7579946,18614.6795,2827484.378,893.5704672,0.90024998,0.899571706,0.898629144,0.898606698,18465.92147,19815894.78,868
201,20137.65649,19817615.58,847.662171,17970.05984,20554385.93,468.9343182,19759.99638,20017291.79,548.227499,460.644474,99760.36629,491.906759,455.4844676,99380.31333,740.2388548,452.873878,100017.1046,1303.460663,71.10953123,100791.5761,1116.306258,390.0142684,100003.1343,1123.38099,78.51057467,100594.5346,982.9325633,391.6150228,101119.1464,701.9009372,19213.06328,19956185.74,750.9535022,1784.800894,19815417.49,483684902.6,18180.15069,19954931.2,983.0377893,19320.58289,20018565.29,976.5786568,15208.25381,3169632.522,574.8036415,15083.19153,2827442.805,889.571877,0.899827389,0.8996907,0.900247439,0.902744234,19320.58289,19815417.49,860
202,18894.91199,19818115.57,849.5949384,18722.41539,20552887.17,471.4732959,19045.48706,20018740.27,549.1198022,461.2976618,100192.6241,496.6161991,460.7522892,100115.0709,731.3764329,455.1523701,99226.53954,1307.811677,70.85202396,98882.45257,1124.365057,389.5164244,100834.874,1126.287493,73.04701315,99182.00114,974.4340647,396.1281694,99652.67703,686.0448225,20899.53616,19955625.66,746.1832649,1643.465621,19819081.23,483695365.7,18488.94098,19954061,990.3694426,17724.89768,20019135.6,967.6059173,16666.54642,3170225.412,570.8079039,15791.5159,2827889.03,886.1542828,0.900768932,0.900098872,0.898722406,0.898846449,17724.89768,19819081.23,855
203,18599.27099,19818547.87,849.4009201,21016.72435,20555020.8,475.9041125,17799.10454,20018610.79,560.7217595,452.9148047,99213.50791,492.9282062,459.0411486,100072.5373,732.1777309,458.8084034,100702.2622,1306.207687,64.94058188,100329.2142,1126.457194,395.9202813,100197.183,1130.722595,63.36664714,101286.7418,986.3105176,399.8453856,99803.51247,703.6444071,16377.56667,19955348.03,748.3741075,1648.326283,19814747.53,483697457.4,18464.19962,19955385.03,993.9683176,17564.03966,20019644.31,971.7746576,16694.03062,3169521.245,589.7199198,16987.4959,2828354.833,887.4128012,0.901016357,0.89815723,0.900104116,0.900992793,17564.03966,19814747.53,860
204,19698.19034,19818146.62,851.7804847,19318.54195,20554732.6,474.383333,17834.11199,20018312.71,555.0192147,464.2891281,99390.35443,500.3175097,462.3308528,101281.3676,731.7717322,457.3541995,100686.9329,1301.937809,67.97376959,100719.3829,1114.125267,388.5043097,99478.53942,1129.199269,71.13978667,101139.1975,974.3669589,391.2229235,99941.06843,698.8147934,19011.761,19955562.84,747.7852598,1739.62184,19818877.91,483680722.9,18261.91549,19953570.74,994.9773344,19290.26477,20020285.85,978.1900295,15048.96004,3169841.505,578.9320667,15865.76244,2827576.256,891.5744388,0.900435607,0.901118557,0.900511834,0.900965407,19290.26477,19818877.91,865
205,18832.48292,19818000.29,850.3433141,18921.06959,20554152.28,477.5199878,19099.09391,20019047.39,559.7570343,449.7631811,100009.9169,501.6735481,450.3966468,99185.2201,733.7801212,462.6885317,100212.7159,1299.68609,65.73997153,99885.19173,1122.568968,391.8874757,99537.08702,1122.239552,71.20007878,100144.3418,980.0543963,396.5735727,100482.1237,686.594128,18959.59108,19955591.61,746.8898011,1711.484727,19815271.15,483694252.2,18365.32932,19956703.11,994.3962864,19521.97228,20018723.11,973.8170045,16422.52588,3170690.049,578.4188157,17317.37419,2829036.709,891.590832,0.899684678,0.900990678,0.899855413,0.899760757,19521.97228,19815271.15,868
206,17160.05299,19817371.44,851.6777681,18908.09055,20554301.03,469.3541141,18962.25816,20018856.79,554.6008102,459.619516,100403.7636,490.5468366,446.5060282,99346.7461,734.5149806,454.544477,99059.19039,1296.543599,74.61914389,100519.7084,1129.464663,393.3575255,100104.5797,1128.042631,62.87573133,99820.41688,975.0744254,385.5863567,100421.7306,691.8312789,19947.03087,19955228.12,744.5092182,1536.909454,19816265.67,483695643.4,18925.57405,19956407.32,991.2800947,18621.90485,20017649.49,972.0356803,17477.25029,3169254.25,581.3825,16765.79531,2827916.603,898.0447604,0.901002962,0.90024936,0.900489327,0.900575637,18621.90485,19816265.67,860
207,17457.95997,19817938.34,849.0147371,16917.01664,20554224.74,475.5601667,19104.2067,20019436.28,551.5895055,462.6298065,100162.7611,502.8594183,456.6385263,100472.4577,743.3139999,457.5579285,99754.84441,1297.023924,70.90648078,100679.9477,1125.77797,394.0415733,100517.1017,1133.083673,66.34961284,100459.4106,981.5381662,388.0593564,99982.74796,697.3437876,19779.70475,19955945.26,756.565983,1767.613373,19813710.41,483681428.3,19202.37125,19955364.65,985.6500097,19902.20345,20019636.07,974.6080876,15592.0925,3168326.742,584.9100226,16395.21939,2829084.063,894.2094947,0.900298491,0.899364673,0.899128712,0.899447558,19902.20345,19813710.41,855
208,18102.77285,19818145.11,849.7574828,20117.94808,20556056.45,475.0425429,18586.87507,20018597.13,549.0075498,461.6117664,99955.26711,496.4054682,457.1635889,99760.00059,740.8612856,461.67132,100436.2097,1301.166303,71.33146106,100451.3103,1125.674203,390.6995009,100651.4413,1127.664832,72.42416173,100078.035,977.6936003,392.2595792,100833.9997,702.6901978,17559.29787,19954969.36,752.608537,1623.190982,19817472.66,483683382.2,18374.70049,19954703.64,987.8604324,15852.82395,20018632.36,987.7414561,17591.33066,3171344.821,574.8427563,15761.37917,2829128.15,894.7738934,0.900017871,0.899322255,0.900679935,0.899146846,15852.82395,19817472.66,860
209,20069.63977,19818899.48,855.3281604,15013.46641,20553648.45,472.1348351,19441.07355,20017289.98,553.8541231,463.2695854,99760.36699,499.2026199,466.6118805,100071.1472,741.4393425,453.3130823,99476.76263,1301.22093,61.32504969,100199.3751,1125.480985,379.8964389,100254.5344,1122.645831,64.96952438,99941.35551,972.5147031,389.5199573,100089.4335,697.7135476,18764.92083,19955402,752.6639337,1602.228599,19817383.86,483689609.6,18918.27835,19954204.33,985.3559201,17907.65204,20016913.75,974.0789385,16617.34939,3169875.351,578.3283611,16655.49251,2827799.247,900.6860983,0.899961985,0.899488128,0.898551056,0.898627162,17907.65204,19817383.86,865
210,16275.199,19621099.24,853.5300135,16654.28419,20350937.59,472.4598462,18610.88242,19818139.87,553.0976809,460.5202097,100832.7486,493.3783998,462.1760188,100614.1574,728.0995539,455.4242977,100083.4331,1303.78282,71.98508086,99658.96952,1129.485972,394.2706679,100541.8598,1130.773154,67.65279955,100455.1904,986.8792411,392.0609299,100231.9299,691.3182997,17812.03389,19755269.3,744.4089409,1762.042239,19618897.28,479780161.8,19417.27652,19753856.97,999.6310853,18641.6965,19819741.27,987.4102298,16154.07786,3138490.898,575.4402236,14388.74945,2797419.503,893.4852092,0.900928188,0.901281296,0.897402383,0.900157261,18641.6965,19618897.28,868
211,18548.06214,19618601.12,843.408732,17911.06597,20353026.04,484.3302466,19136.67532,19820200.39,557.022016,459.9273279,100902.8852,486.4692705,457.026834,99177.56129,742.1220695,465.4230187,101199.2289,1302.953561,69.63510783,99826.31411,1124.407496,390.7115171,100034.8893,1128.114689,61.1941793,100081.526,979.9478839,389.3091225,100460.6505,687.5810613,19648.7997,19756222.93,741.6380332,1611.969368,19620288.71,479768775.7,19167.3965,19754648.87,996.4052534,17314.69323,19819001.4,990.1779484,16128.48239,3140639.528,578.153806,13989.99596,2800185.123,895.2293317,0.899599107,0.898277101,0.901012945,0.901473298,17314.69323,19620288.71,860
212,17132.35688,19618233.12,852.5280884,19151.1506,20351681.14,478.8303426,17200.34063,19818095.52,547.418781,453.3363454,100481.5648,491.8014144,460.6906668,101242.8038,743.1988929,457.7866585,99483.665,1307.032785,73.58490757,99811.85486,1122.711397,404.1544017,99571.74946,1131.242297,66.05226787,99562.29653,985.8204136,397.4398401,100399.0182,693.4310738,20129.55199,19756107.67,749.2228682,1710.125474,19619046.16,479792298.7,17908.06818,19753880.66,1011.654948,19016.84794,19819980.25,983.3271295,16363.05341,3138024.865,584.5238419,18626.79034,2799844.234,903.6345835,0.900596206,0.901247871,0.900422419,0.897595275,19016.84794,19619046.16,855
213,18498.16896,19621086.79,846.9463266,18282.67112,20353416.38,469.1681407,17460.92432,19817681.63,559.0423363,460.9560629,99199.66031,500.8636579,457.2246254,99792.94793,736.1629838,452.9309921,100181.1979,1296.700899,62.00768351,99244.86075,1126.671466,396.0061593,100509.5689,1123.498408,60.61428782,99228.49737,989.2185333,388.2492551,100216.7314,698.5890332,19157.30651,19754032.97,748.5560235,1753.834261,19620042.33,479791529.7,17592.71499,19756445.74,997.6174835,18689.48724,19819358.89,987.0266952,16572.59745,3137627.643,581.6753311,15192.15481,2800057.816,894.1835335,0.899587052,0.899504493,0.901943432,0.899833328,18689.48724,19620042.33,860
214,19854.97989,19619931.02,857.1504975,19046.92642,20351901.89,478.9408455,17699.56833,19819577.22,547.6579635,454.8520453,100033.1248,494.4279065,457.5776847,100288.2326,742.6858947,455.5686314,100209.6694,1300.353907,61.00552292,99786.63437,1126.452018,396.5152494,100329.9031,1126.879233,66.43679985,99312.94071,994.2807996,378.4340376,100549.0099,691.052183,18264.87735,19755245.24,743.6326305,1707.006888,19620373.14,479778457.2,16778.32397,19755542.2,995.5968736,18910.26436,19821392.49,983.3717628,16306.41739,3138347.795,577.6042458,17713.6774,2799370.29,890.098364,0.899891952,0.899247042,0.899883174,0.899692461,18910.26436,19620373.14,865
215,19541.80999,19618942.62,852.731899,17287.17269,20353227.58,465.923212,20121.3899,19818063.51,556.995257,450.0409837,100230.8614,490.7669132,461.4726587,100413.0458,736.4675562,461.570953,99901.22636,1301.544426,64.61482669,99500.75078,1130.371193,378.8436107,100281.7452,1133.588212,62.34672443,99593.64269,983.6197224,390.8148067,98870.01407,701.0491086,19036.1423,19754061.16,742.2808021,1708.845365,19620610.37,479786459,19623.17985,19754600.05,1008.489061,18694.92818,19820235.2,975.7504115,16045.443,3140061.384,578.2879672,14203.61488,2799817.1,895.6203823,0.899886442,0.898566495,0.901749777,0.89877773,18694.92818,19620610.37,868
216,18541.07097,19620594.86,850.0969303,17874.02092,20352496.74,478.7298601,18398.66704,19819112.54,561.6670502,455.9643648,100015.2446,506.7033533,452.4659123,100102.6722,744.8877471,459.0047515,100252.6445,1297.081362,54.49058848,100228.4664,1124.076653,392.6301119,100957.8808,1128.839843,64.87221458,100158.9408,991.3082485,390.7926449,99514.08433,700.2515815,19871.72857,19754345.74,749.9981803,1776.742211,19619031.29,479770458,18901.5022,19755662.19,1008.276065,18651.88901,19820425.55,988.5267351,15924.8957,3138122.941,577.5660504,16036.35326,2800030.223,890.8502636,0.900750745,0.901265437,0.898120334,0.900760273,18651.88901,19619031.29,860
217,17384.44481,19619521.98,853.6192899,17748.14189,20351079.93,474.7406787,18993.4552,19820487.82,557.769123,450.9166635,100375.4866,502.0455335,460.4042316,99083.21188,739.5242703,467.3179722,100539.5751,1301.696333,71.39118767,100860.7682,1129.651995,386.4358786,100518.7483,1124.817507,70.74478695,100062.5819,986.992228,394.800913,100646.5214,695.4607834,16948.76133,19755254.78,743.8983544,1789.80164,19618826.89,479764346.5,19110.93965,19755886.22,1003.1162,18165.74065,19818066.68,1001.203085,17573.55603,3139001.323,583.2446897,15968.95063,2799537.817,889.3309485,0.901430824,0.899959355,0.899787062,0.900610635,18165.74065,19618826.89,855
218,19786.57192,19620999.55,843.6516517,16161.18098,20353435.25,467.7781057,19153.10199,19819629.32,564.374002,451.3211969,99055.74177,500.3415411,450.658038,100539.5734,743.3752916,460.0240346,99952.92051,1299.214777,69.33564239,100118.4947,1130.175708,391.904986,99416.31893,1116.99326,68.59443686,99781.33169,996.9451064,391.5107308,100238.3584,694.1084877,19301.04941,19754035.39,759.3456433,1617.434106,19623626.1,479777456.4,19342.62582,19753817.18,1004.532468,19095.71873,19818674.84,987.4569167,14280.88679,3139463.982,572.88351,14877.55273,2800443.222,884.4027374,0.900045628,0.898185376,0.899853406,0.899970479,19095.71873,19623626.1,860
219,19638.91841,19619802.97,851.9779916,18077.08016,20351908.88,473.7757993,18388.50973,19819094.98,551.5114136,448.535157,100404.916,492.2476265,455.2918272,100104.1126,741.4063797,465.1770753,100519.1842,1303.601419,68.68090651,99772.33917,1133.223185,378.0063597,99683.55413,1130.985732,64.9512118,99598.66763,990.8891574,392.472889,99219.69558,699.6518086,19082.80434,19755121,748.2099586,1715.726385,19618823.91,479755350.2,17356.12908,19755660.3,1003.515152,18442.57737,19819436.01,994.579804,15405.35571,3136682.451,583.209823,14801.00296,2797867.38,890.6857475,0.899213556,0.902443276,0.899359399,0.901069479,18442.57737,19618823.91,865
220,18947.18599,19424448.69,846.7777329,21288.47319,20151187.49,476.075023,19010.57615,19621978.35,547.5134906,460.1494127,99103.62372,497.8820961,456.1681844,101311.7559,745.4012969,463.0078817,100639.6145,1298.900556,68.69646941,100351.2993,1136.253374,392.5274658,100731.6643,1133.766296,68.91577506,100403.3155,998.4778206,390.5134379,100501.3255,702.910241,18660.66064,19558336.59,737.7127876,1578.171834,19420264.91,475895962.2,19018.9761,19559028.21,1014.575635,19267.14779,19621447.56,1000.514398,14908.97995,3110322.272,583.0695622,16041.16697,2773059.665,881.226779,0.900345707,0.899061898,0.898628177,0.899142659,19267.14779,19420264.91,868
221,16928.18977,19422578.53,852.6353768,19080.62355,20152047.67,475.6889837,18434.5129,19622830.36,557.0936046,452.7835384,100431.9627,493.8094845,459.4919214,100286.9262,741.3606526,454.5139224,100084.962,1306.188527,64.94592988,100105.5701,1118.515027,388.5315878,100713.9005,1124.16239,74.62274493,99913.73234,997.49764,393.5847664,99905.8305,694.1857616,18374.71067,19557654,748.1987302,1786.571154,19420896.78,475908803.3,18357.17537,19556742.09,999.6911533,18257.20242,19621024.12,1005.648831,14556.3536,3109393.767,587.6481048,16405.57187,2771920.836,895.4536781,0.900071892,0.900318855,0.901509963,0.898394066,18257.20242,19420896.78,860
222,17909.55721,19422894.53,861.2203496,18413.79437,20151811.03,472.1321447,18783.77448,19621941.84,561.3916757,458.9185531,100089.1367,502.8467607,454.5503688,100229.4779,746.5640822,461.3054823,99695.82412,1298.081367,71.1157021,100593.5343,1120.735083,391.5779912,99880.06644,1130.692316,71.85355789,100762.4849,996.9038171,379.2188124,100079.9493,701.6860762,19581.11359,19558430.85,740.4503454,1611.109132,19424141.14,475894993,18984.72961,19557731.02,1020.766501,16438.83672,19621298.41,992.990817,17360.79625,3108464.164,586.8344824,15395.44418,2771139.014,896.1579289,0.899190673,0.898964578,0.899437248,0.899394612,16438.83672,19424141.14,855
